Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Part des 45-59 ans 2019
62450;Hestrus;20.4
62451;Heuchin;20.3
62452;Heuringhem;23.9
62453;Hézecques;21.9
62454;Hinges;25.4
62455;Hocquinghen;17.9
62456;Houchin;25.2
62457;Houdain;19.4
62458;Houlle;23.3
62459;Houvin-Houvigneul;17.9
62460;Hubersent;18.4
62461;Huby-Saint-Leu;17.4
62462;Huclier;20.1
62463;Hucqueliers;18.8
62464;Hulluch;20.2
62465;Humbercamps;22
62466;Humbert;25.2
62467;Humerœuille;18.4
62468;Humières;17
62469;Inchy-en-Artois;20.4
62470;Incourt;9.3
62471;Bellinghem;22
62472;Inxent;28.2
62473;Isbergues;20.8
62474;Isques;22.5
62475;Ivergny;21
62476;Izel-lès-Équerchin;22.7
62477;Izel-lès-Hameau;24.5
62478;Journy;20.3
62479;Labeuvrière;21.3
62480;Labourse;19.2
62481;Labroye;24.7
62483;Lacres;19.8
62484;Lagnicourt-Marcel;22.6
62485;Laires;16.4
62486;Lambres;16.3
62487;Landrethun-le-Nord;19.4
62488;Landrethun-lès-Ardres;21.6
62489;Lapugnoy;18.6
62490;Lattre-Saint-Quentin;23.3
62491;Laventie;20.9
62492;Lebiez;23.3
62493;Lebucquière;23.6
62494;Léchelle;38
62495;Ledinghem;14.4
62496;Lefaux;22.2
62497;Leforest;18.2
62498;Lens;19.2
62499;Lépine;21.3
62500;Lespesses;19.6
62501;Lespinoy;20.3
62502;Lestrem;20.6
62503;Leubringhen;28.3
62504;Leulinghem;23.8
62505;Leulinghen-Bernes;21.1
62506;Licques;20.3
62507;Liencourt;21.2
62508;Lières;17.4
62509;Liettres;16.8
62510;Liévin;18.4
62511;Lignereuil;16.3
62512;Ligny-lès-Aire;21.5
62513;Ligny-sur-Canche;21.6
62514;Ligny-Saint-Flochel;22.2
62515;Ligny-Thilloy;22.4
62516;Lillers;19.1
62517;Linghem;28.5
62518;Linzeux;25.7
62519;Lisbourg;15.8
62520;Locon;22.7
62521;La Loge;18.9
62522;Loison-sur-Créquoise;18
62523;Loison-sous-Lens;19.7
62524;Longfossé;18.5
62525;Longuenesse;19.4
62526;Longueville;21.5
62527;Longvilliers;17.2
62528;Loos-en-Gohelle;20.8
62529;Lorgies;24.8
62530;Lottinghen;18.8
62531;Louches;22.8
62532;Lozinghem;18.7
62533;Lugy;19.9
62534;Lumbres;20.2
62535;La Madelaine-sous-Montreuil;21.9
62536;Magnicourt-en-Comte;18.9
62537;Magnicourt-sur-Canche;14.6
62538;Maintenay;21.5
62539;Maisnil;15.7
62540;Maisnil-lès-Ruitz;18.1
62541;Maisoncelle;23.1
62542;Maizières;22.8
62543;Mametz;22.7
62544;Manin;18.4
62545;Maninghem;15.9
62546;Maninghen-Henne;32.1
62547;Marant;28.8
62548;Marck;19.5
62549;Marconne;20.2
62550;Marconnelle;19.5
62551;Marenla;16.4
62552;Maresquel-Ecquemicourt;18.4
62553;Marest;29.4
62554;Maresville;20.8
62555;Marles-les-Mines;18.9
62556;Marles-sur-Canche;17.6
62557;Marœuil;23.1
62558;Marquay;17.6
62559;Marquion;18.7
62560;Marquise;19.8
62561;Martinpuich;19.9
62562;Matringhem;25.3
62563;Mazingarbe;18.2
62564;Mazinghem;21.5
62565;Mencas;20.8
62566;Menneville;24.6
62567;Mentque-Nortbécourt;17.9
62568;Mercatel;17.9
62569;Merck-Saint-Liévin;16.1
62570;Méricourt;19.1
62571;Merlimont;20.9
62572;Metz-en-Couture;20.2
62573;Meurchin;20.5
62574;Mingoval;16
62576;Moncheaux-lès-Frévent;15.1
62577;Monchel-sur-Canche;16.9
62578;Monchiet;19.6
62579;Monchy-au-Bois;19.6
62580;Monchy-Breton;15.4
62581;Monchy-Cayeux;22.1
62582;Monchy-le-Preux;23.6
62583;Mondicourt;21.2
62584;Mont-Bernanchon;25.2
62585;Montcavrel;15.8
62586;Montenescourt;20.6
62587;Montigny-en-Gohelle;17.1
62588;Montreuil;16.3
62589;Mont-Saint-Éloi;22.7
62590;Monts-en-Ternois;19.7
62591;Morchies;22.5
62592;Moringhem;20.7
62593;Morval;23.6
62594;Mory;20.8
62595;Moulle;21.1
62596;Mouriez;23.4
62597;Moyenneville;19.1
62598;Muncq-Nieurlet;19.7
62599;Nabringhen;21.1
62600;Nédon;19.5
62601;Nédonchel;13.1
62602;Nempont-Saint-Firmin;17.6
62603;Nesles;19.7
62604;Neufchâtel-Hardelot;21.7
62605;Neulette;25
62606;Neuve-Chapelle;25.2
62607;Neuville-au-Cornet;15.6
62608;Neuville-Bourjonval;21.4
62609;Neuville-Saint-Vaast;19.5
62610;Neuville-sous-Montreuil;23.5
62611;Neuville-Vitasse;25.9
62612;Neuvireuil;20.4
62613;Nielles-lès-Bléquin;19.1
62614;Nielles-lès-Ardres;24.8
62615;Nielles-lès-Calais;26.3
62616;Nœux-lès-Auxi;16.3
62617;Nœux-les-Mines;18.1
62618;Nordausques;17.5
62619;Noreuil;19.9
62620;Norrent-Fontes;22.3
62621;Nortkerque;20.8
62622;Nort-Leulinghem;16
62623;Nouvelle-Église;18.7
62624;Noyelles-Godault;18
62625;Noyelles-lès-Humières;16.1
62626;Noyelles-lès-Vermelles;18
62627;Noyelles-sous-Bellonne;22.7
62628;Noyelles-sous-Lens;20.4
62629;Noyellette;17.4
62630;Noyelle-Vion;19
62631;Nuncq-Hautecôte;17.8
62632;Oblinghem;20.2
62633;Œuf-en-Ternois;20.1
62634;Offekerque;22.5
62635;Offin;21.5
62636;Offrethun;25.7
62637;Oignies;20.4
62638;Oisy-le-Verger;22
62639;Oppy;24.8
62640;Orville;25.1
62641;Ostreville;25
62642;Ourton;19.8
62643;Outreau;20.4
62644;Ouve-Wirquin;19.9
62645;Oye-Plage;20.2
62646;Palluel;24.4
62647;Le Parcq;23
62648;Parenty;20.7
62649;Pas-en-Artois;21.2
62650;Pelves;20.9
62651;Penin;15.7
62652;Pernes;17.4
62653;Pernes-lès-Boulogne;24.8
62654;Peuplingues;22.3
62655;Pierremont;15.8
62656;Pihem;23.3
62657;Pihen-lès-Guînes;20
62658;Pittefaux;25.6
62659;Planques;16.7
62660;Plouvain;25.2
62661;Bouin-Plumoison;16.3
62662;Polincove;23.2
62663;Pommera;20.6
62664;Pommier;23.7
62665;Le Ponchel;22.3
62666;Pont-à-Vendin;19.8
62667;Le Portel;20
62668;Prédefin;18.4
62669;Pressy;13.7
62670;Preures;17.8
62671;Pronville-en-Artois;21
62672;Puisieux;17
62673;Quéant;21.3
62674;Quelmes;25
62675;Quercamps;19.3
62676;Quernes;25.8
62677;Le Quesnoy-en-Artois;17.2
62678;Quesques;19
62679;Questrecques;26.5
62680;Quiéry-la-Motte;23.6
62681;Quiestède;27.6
62682;Quilen;10.6
62683;Quœux-Haut-Maînil;23.5
62684;Racquinghem;20.9
62685;Radinghem;20.3
62686;Ramecourt;24.4
62688;Rang-du-Fliers;20.7
62689;Ransart;21.8
62690;Raye-sur-Authie;17.6
62691;Saint-Augustin;21.7
62692;Rebergues;18
62693;Rebreuve-Ranchicourt;27.7
62694;Rebreuve-sur-Canche;20.2
62695;Rebreuviette;17.6
62696;Reclinghem;14
62697;Récourt;22.7
62698;Recques-sur-Course;20.4
62699;Recques-sur-Hem;21.2
62700;Regnauville;26
62701;Rely;21.1
62702;Remilly-Wirquin;19.7
62703;Rémy;16.4
62704;Renty;24.3
62705;Rety;20.3
62706;Richebourg;22.2
62708;Riencourt-lès-Bapaume;24.2
62709;Riencourt-lès-Cagnicourt;25.7
62710;Rimboval;16.5
62711;Rinxent;19.3
62712;Rivière;24.4
62713;Robecq;23
62714;Roclincourt;24.3
62715;Rocquigny;19.6
62716;Rodelinghem;20.9
62717;Roëllecourt;22.7
62718;Rœux;23.3
62719;Rollancourt;21
62720;Rombly;21.7
62721;Roquetoire;22.1
62722;Rougefay;28.1
62723;Roussent;12
62724;Rouvroy;19.4
62725;Royon;22.2
62726;Ruisseauville;14.4
62727;Ruitz;21.1
62728;Rumaucourt;22.8
62729;Rumilly;20.6
62730;Ruminghem;20.4
62731;Ruyaulcourt;22
62732;Sachin;18.6
62733;Sailly-au-Bois;19
62734;Sailly-en-Ostrevent;20.8
62735;Sailly-Labourse;18.5
62736;Sailly-sur-la-Lys;22.1
62737;Sains-en-Gohelle;20.5
62738;Sains-lès-Fressin;18.2
62739;Sains-lès-Marquion;24
62740;Sains-lès-Pernes;22.2
62741;Saint-Amand;25.8
62742;Saint-Aubin;19.3
62743;Sainte-Austreberthe;23.3
62744;Sainte-Catherine;20.8
62745;Saint-Denœux;14.3
62746;Saint-Étienne-au-Mont;20.5
62747;Saint-Floris;21.8
62748;Saint-Folquin;23
62749;Saint-Georges;20
62750;Saint-Hilaire-Cottes;18.2
62751;Saint-Inglevert;19.8
62752;Saint-Josse;24.6
62753;Saint-Laurent-Blangy;18.3
62754;Saint-Léger;18.1
62755;Saint-Léonard;22
62756;Sainte-Marie-Kerque;20.5
62757;Saint-Martin-lez-Tatinghem;22.4
62758;Saint-Martin-Boulogne;21.1
62759;Saint-Martin-Choquel;20.1
62760;Saint-Martin-d'Hardinghem;19.6
62761;Saint-Martin-sur-Cojeul;21.9
62762;Saint-Michel-sous-Bois;23.3
62763;Saint-Michel-sur-Ternoise;20.9
62764;Saint-Nicolas;19.2
62765;Saint-Omer;17.4
62766;Saint-Omer-Capelle;21.8
62767;Saint-Pol-sur-Ternoise;20.8
62768;Saint-Rémy-au-Bois;21
62769;Saint-Tricat;20.5
62770;Saint-Venant;22.4
62771;Sallaumines;17.6
62772;Salperwick;30.9
62773;Samer;16.8
62774;Sangatte;22.6
62775;Sanghen;14.8
62776;Sapignies;19.5
62777;Le Sars;21.9
62778;Sars-le-Bois;15.4
62779;Sarton;21.2
62780;Sauchy-Cauchy;22.5
62781;Sauchy-Lestrée;18.6
62782;Saudemont;19.1
62783;Saulchoy;20.8
62784;Saulty;18.8
62785;Savy-Berlette;21.1
62786;Selles;23.7
62787;Sempy;13.2
62788;Seninghem;23.5
62789;Senlecques;14.7
62790;Senlis;24.5
62791;Séricourt;21.6
62792;Serques;25.4
62793;Servins;21.8
62794;Setques;21.1
62795;Sibiville;14.4
62796;Simencourt;23.3
62797;Siracourt;21.4
62798;Sombrin;21.7
62799;Sorrus;20
62800;Souastre;21.3
62801;Souchez;21
62802;Le Souich;19.5
62803;Surques;12.9
62804;Sus-Saint-Léger;21.4
62805;Tangry;21.4
62806;Tardinghen;26
62808;Teneur;18
62809;Ternas;19.7
62810;Thélus;22.9
62811;Thérouanne;18.9
62812;Thiembronne;18.5
62813;La Thieuloye;19.6
62814;Thièvres;18.8
62815;Tigny-Noyelle;14.9
62816;Tilloy-lès-Hermaville;21.1
62817;Tilloy-lès-Mofflaines;21.1
62818;Tilly-Capelle;21.4
62819;Tilques;25.4
62820;Tincques;23.3
62821;Tingry;25.3
62822;Tollent;21.7
62823;Torcy;15.6
62824;Tortefontaine;24
62825;Tortequesne;19.4
62826;Le Touquet-Paris-Plage;16
62827;Tournehem-sur-la-Hem;18.6
62828;Tramecourt;23.3
62829;Le Transloy;22.8
62830;Trescault;15.7
62831;Troisvaux;25.9
62832;Tubersent;19.7
62833;Vacquerie-le-Boucq;26.6
62834;Vacqueriette-Erquières;16.4
62835;Valhuon;20.8
62836;Vaudricourt;18.6
62837;Vaudringhem;20.9
62838;Vaulx;17.8
62839;Vaulx-Vraucourt;19.7
62840;Vélu;23.9
62841;Vendin-lès-Béthune;22.6
62842;Vendin-le-Vieil;19.1
62843;Verchin;15.9
62844;Verchocq;18.4
62845;Verlincthun;21.1
62846;Vermelles;18.7
62847;Verquigneul;22.1
62848;Verquin;19.8
62849;Verton;20.6
62850;Vieil-Hesdin;18.6
62851;Vieille-Chapelle;23.4
62852;Vieille-Église;20.6
62853;Vieil-Moutier;17.8
62854;Villers-au-Bois;19.7
62855;Villers-au-Flos;15.9
62856;Villers-Brûlin;22.8
62857;Villers-Châtel;25.4
62858;Villers-lès-Cagnicourt;24.1
62859;Villers-l'Hôpital;21.7
62860;Villers-Sir-Simon;18.8
62861;Vimy;22.7
62862;Vincly;19.9
62863;Violaines;21.9
62864;Vis-en-Artois;21
62865;Vitry-en-Artois;18.5
62866;Waben;28.7
62867;Wacquinghen;25.3
62868;Wail;27
62869;Wailly;22.2
62870;Wailly-Beaucamp;22.9
62871;Wambercourt;17.6
62872;Wamin;20
62873;Wancourt;22.8
62874;Wanquetin;21.8
62875;Wardrecques;18.2
62876;Warlencourt-Eaucourt;18.9
62877;Warlincourt-lès-Pas;23
62878;Warlus;26
62879;Warluzel;24.5
62880;Le Wast;19.1
62881;Beauvoir-Wavans;23.4
62882;Wavrans-sur-l'Aa;23.2
62883;Wavrans-sur-Ternoise;18.6
62885;Westrehem;20.5
62886;Wicquinghem;18.3
62887;Widehem;25.1
62888;Wierre-au-Bois;26.7
62889;Wierre-Effroy;23.9
62890;Willeman;15.9
62891;Willencourt;19.7
62892;Willerval;23.3
62893;Wimereux;22.8
62894;Wimille;24.3
62895;Wingles;19.2
62896;Wirwignes;24.5
62897;Wismes;25.2
62898;Wisques;27.7
62899;Wissant;21.2
62900;Witternesse;21.1
62901;Wittes;19.4
62902;Wizernes;21.9
62903;Zoteux;20.1
62904;Zouafques;17.6
62905;Zudausques;23.2
62906;Zutkerque;21.9
62907;Libercourt;18.9
62908;La Capelle-lès-Boulogne;22.8
62909;Ytres;23.7
63001;Aigueperse;17.5
63002;Aix-la-Fayette;24.2
63003;Ambert;21.9
63004;Les Ancizes-Comps;22.4
63005;Antoingt;21.8
63006;Anzat-le-Luguet;20.2
63007;Apchat;22.3
63008;Arconsat;24.6
63009;Ardes;17.9
63010;Arlanc;20.9
63011;Ars-les-Favets;26
63012;Artonne;21
63013;Aubiat;21.2
63014;Aubière;16.4
63015;Aubusson-d'Auvergne;29.1
63016;Augerolles;23.2
63017;Augnat;21
63019;Aulnat;21
63020;Aurières;20.7
63021;Authezat;23.6
63022;Auzat-la-Combelle;22.1
63023;Auzelles;23.2
63024;Avèze;27.1
63025;Ayat-sur-Sioule;20.1
63026;Aydat;22.8
63027;Baffie;26.1
63028;Bagnols;20.5
63029;Bansat;23.6
63030;Bas-et-Lezat;25.2
63031;Beaulieu;22.6
63032;Beaumont;20.8
63033;Beaumont-lès-Randan;18.9
63034;Beauregard-l'Évêque;22
63035;Beauregard-Vendon;21.3
63036;Bergonne;19.1
63037;Bertignat;25.5
63038;Besse-et-Saint-Anastaise;25.9
63039;Beurières;25.9
63040;Billom;20.2
63041;Biollet;23.8
63042;Blanzat;21
63043;Blot-l'Église;23.1
63044;Bongheat;24.5
63045;Bort-l'Étang;18.3
63046;Boudes;22.6
63047;La Bourboule;23.5
63048;Bourg-Lastic;22.1
63049;Bouzel;20.4
63050;Brassac-les-Mines;18.8
63051;Brenat;24.6
63052;Le Breuil-sur-Couze;22.3
63053;Briffons;23.5
63054;Le Broc;19
63055;Bromont-Lamothe;24.7
63056;Brousse;26.5
63057;Le Brugeron;28.1
63058;Bulhon;22.3
63059;Busséol;21.3
63060;Bussières;22.6
63061;Bussières-et-Pruns;14.3
63062;Buxières-sous-Montaigut;23.4
63063;Cébazat;18
63064;La Celle;25.6
63065;Ceilloux;17.4
63066;Celles-sur-Durolle;22.8
63067;La Cellette;22.5
63069;Le Cendre;18.6
63070;Ceyrat;20.2
63071;Ceyssat;24.1
63072;Chabreloche;23.9
63073;Chadeleuf;25.1
63074;Chalus;25.7
63075;Chamalières;18.6
63076;Chambon-sur-Dolore;21.7
63077;Chambon-sur-Lac;25.6
63079;Champagnat-le-Jeune;18.9
63080;Champeix;19.4
63081;Champétières;28.2
63082;Champs;21
63083;Chanat-la-Mouteyre;22.7
63084;Chanonat;23.1
63085;Chapdes-Beaufort;20.9
63086;La Chapelle-Agnon;33.5
63087;La Chapelle-Marcousse;17.6
63088;La Chapelle-sur-Usson;26.2
63089;Chappes;24.6
63090;Chaptuzat;22
63091;Charbonnier-les-Mines;24
63092;Charbonnières-les-Varennes;21.7
63093;Charbonnières-les-Vieilles;19.1
63094;Charensat;17.5
63095;Charnat;27.2
63096;Chas;28.7
63097;Chassagne;20.3
63098;Chastreix;26
63099;Châteaugay;22.3
63100;Châteauneuf-les-Bains;23.2
63101;Château-sur-Cher;30.9
63102;Châteldon;20.7
63103;Châtel-Guyon;22.2
63104;La Chaulme;19.5
63105;Chaumont-le-Bourg;22.7
63106;Chauriat;24.8
63107;Chavaroux;22.6
63108;Le Cheix;22.2
63109;Chidrac;19.9
63110;Cisternes-la-Forêt;18.1
63111;Clémensat;33.1
63112;Clerlande;18.1
63113;Clermont-Ferrand;15.6
63114;Collanges;21
63115;Combrailles;24.4
63116;Combronde;20.3
63117;Compains;24.2
63118;Condat-en-Combraille;22.2
63119;Condat-lès-Montboissier;18.6
63120;Corent;20.4
63121;Coudes;18.7
63122;Courgoul;22.6
63123;Cournols;21.5
63124;Cournon-d'Auvergne;19.5
63125;Courpière;21.7
63126;Le Crest;22.8
63128;Crevant-Laveine;24.1
63129;Cros;24.6
63130;La Crouzille;24.2
63131;Culhat;20.2
63132;Cunlhat;25
63134;Dauzat-sur-Vodable;23.5
63135;Davayat;21.9
63136;Domaize;25.3
63137;Doranges;16
63138;Dorat;21.3
63139;Dore-l'Église;23.2
63140;Durmignat;20.4
63141;Durtol;20.2
63142;Échandelys;23.8
63143;Effiat;19.4
63144;Égliseneuve-d'Entraigues;28.2
63145;Égliseneuve-des-Liards;27.4
63146;Égliseneuve-près-Billom;28.7
63147;Églisolles;20.4
63148;Ennezat;21.1
63149;Entraigues;21.5
63150;Enval;26.9
63151;Escoutoux;26.3
63152;Espinasse;25.7
63153;Espinchal;20.4
63154;Espirat;19
63155;Estandeuil;22.4
63156;Esteil;19.3
63157;Fayet-le-Château;22.6
63158;Fayet-Ronaye;22.6
63159;Fernoël;14.1
63160;Aulhat-Flat;27.2
63161;La Forie;26.6
63162;Fournols;23.2
63163;Gelles;23.2
63164;Gerzat;19.4
63165;Giat;22.5
63166;Gignat;22.1
63167;Gimeaux;20
63168;Glaine-Montaigut;23.6
63169;La Godivelle;56.2
63170;La Goutelle;21.1
63171;Gouttières;28.2
63172;Grandeyrolles;26.4
63173;Grandrif;24.5
63174;Grandval;22.5
63175;Herment;19.6
63176;Heume-l'Église;20.6
63177;Isserteaux;27.5
63178;Issoire;18.9
63179;Job;22.5
63180;Joze;22.8
63181;Jozerand;19.8
63182;Jumeaux;19.6
63183;Labessette;14.3
63184;Lachaux;25.1
63185;Lamontgie;21.5
63186;Landogne;23.8
63187;Lapeyrouse;23.5
63188;Laps;21.4
63189;Laqueuille;23.3
63190;Larodde;20.8
63191;Lastic;24.5
63192;La Tour-d'Auvergne;23.9
63193;Lempdes;20.5
63194;Lempty;18.8
63195;Lezoux;18.8
63196;Limons;18.7
63197;Lisseuil;20.3
63198;Loubeyrat;22.4
63199;Ludesse;18.9
63200;Lussat;19.3
63201;Luzillat;19.2
63202;Madriat;18.5
63203;Malauzat;24.1
63204;Malintrat;23.6
63205;Manglieu;22.5
63206;Manzat;18.6
63207;Marat;20.3
63208;Marcillat;19.5
63209;Mareugheol;23.9
63210;Maringues;17.2
63211;Marsac-en-Livradois;24.8
63212;Marsat;22
63213;Les Martres-d'Artière;24.5
63214;Les Martres-de-Veyre;22.7
63215;Martres-sur-Morge;19.8
63216;Mauzun;30.4
63218;Mayres;26.5
63219;Mazaye;20.8
63220;Mazoires;28.1
63221;Medeyrolles;22.1
63222;Meilhaud;19
63223;Menat;21.4
63224;Ménétrol;22.4
63225;Messeix;24
63226;Mur-sur-Allier;23.1
63227;Mirefleurs;26.4
63228;Miremont;27.1
63229;Moissat;19.7
63230;Le Monestier;21.2
63231;La Monnerie-le-Montel;20.2
63232;Mons;19.8
63233;Montaigut;21
63234;Montaigut-le-Blanc;21
63235;Montcel;20.3
63236;Mont-Dore;23.6
63237;Montel-de-Gelat;17.6
63238;Montfermy;24.6
63239;Montmorin;21.5
63240;Montpensier;21.4
63241;Montpeyroux;26.4
63242;Moriat;23.8
63243;Moureuille;19.8
63244;Chambaron sur Morge;22.8
63245;Mozac;21
63246;Murat-le-Quaire;29.9
63247;Murol;21.9
63248;Nébouzat;21.6
63249;Néronde-sur-Dore;23.1
63250;Neschers;19.8
63251;Neuf-Église;21.3
63252;Neuville;24.1
63253;Noalhat;30.2
63254;Nohanent;22
63255;Nonette-Orsonnette;24.6
63256;Novacelles;22.7
63257;Olby;21.4
63258;Olliergues;18.1
63259;Olloix;26.4
63260;Olmet;19.4
63261;Orbeil;22.5
63262;Orcet;23.7
63263;Orcines;21.1
63264;Orcival;22.9
63265;Orléat;22.2
63267;Palladuc;24.2
63268;Pardines;18.6
63269;Parent;21
63270;Parentignat;25.2
63271;Paslières;24.8
63272;Pérignat-lès-Sarliève;23.2
63273;Pérignat-sur-Allier;25.7
63274;Perpezat;21.1
63275;Perrier;23.7
63276;Peschadoires;23.1
63277;Peslières;19.4
63278;Pessat-Villeneuve;21.5
63279;Picherande;22.6
63280;Pignols;19.3
63281;Pionsat;23.2
63282;Plauzat;20.6
63283;Pontaumur;22
63284;Pont-du-Château;20.9
63285;Pontgibaud;21.3
63286;Pouzol;19.5
63287;Les Pradeaux;20.9
63288;Prompsat;25.2
63289;Prondines;21.3
63290;Pulvérières;21.6
63291;Puy-Guillaume;19.5
63292;Puy-Saint-Gulmier;13.8
63293;Le Quartier;26
63294;Queuille;24.6
63295;Randan;17.8
63296;Ravel;18.9
63297;Reignat;24.8
63298;La Renaudie;24.6
63299;Rentières;19.4
63300;Riom;18.9
63301;Ris;23
63302;La Roche-Blanche;24.8
63303;Roche-Charles-la-Mayrand;23.8
63304;Roche-d'Agoux;22.7
63305;Rochefort-Montagne;17.5
63306;La Roche-Noire;27.4
63307;Romagnat;21.9
63308;Royat;22.2
63309;Saillant;22.4
63310;Sainte-Agathe;23.3
63311;Saint-Agoulin;20.1
63312;Saint-Alyre-d'Arlanc;26.2
63313;Saint-Alyre-ès-Montagne;28.8
63314;Saint-Amant-Roche-Savine;20.9
63315;Saint-Amant-Tallende;22.3
63317;Saint-André-le-Coq;20.7
63318;Saint-Angel;20.3
63319;Saint-Anthème;19.5
63320;Saint-Avit;19.7
63321;Saint-Babel;25.2
63322;Saint-Beauzire;22.9
63323;Saint-Bonnet-le-Bourg;19.6
63324;Saint-Bonnet-le-Chastel;28.5
63325;Saint-Bonnet-lès-Allier;25.8
63326;Saint-Bonnet-près-Orcival;23.2
63327;Saint-Bonnet-près-Riom;25.2
63328;Sainte-Catherine;23.1
63329;Sainte-Christine;39.4
63330;Saint-Cirgues-sur-Couze;18.3
63331;Saint-Clément-de-Valorgue;19
63332;Saint-Clément-de-Régnat;24.3
63333;Saint-Denis-Combarnazat;21.4
63334;Saint-Dier-d'Auvergne;24
63335;Saint-Diéry;22.6
63336;Saint-Donat;30.3
63337;Saint-Éloy-la-Glacière;28.1
63338;Saint-Éloy-les-Mines;20.3
63339;Saint-Étienne-des-Champs;23.8
63340;Saint-Étienne-sur-Usson;18.9
63341;Saint-Ferréol-des-Côtes;23.5
63342;Saint-Floret;18.8
63343;Saint-Flour-l'Étang;23.1
63344;Saint-Gal-sur-Sioule;23.5
63345;Saint-Genès-Champanelle;21.6
63346;Saint-Genès-Champespe;21.8
63347;Saint-Genès-du-Retz;22.2
63348;Saint-Genès-la-Tourette;24.7
63349;Saint-Georges-de-Mons;24
63350;Saint-Georges-sur-Allier;20.7
63351;Saint-Germain-près-Herment;30.3
63352;Saint-Germain-Lembron;21.5
63353;Saint-Germain-l'Herm;20.7
63354;Saint-Gervais-d'Auvergne;19.4
63355;Saint-Gervais-sous-Meymont;26.1
63356;Saint-Gervazy;27.4
63357;Saint-Hérent;20.7
63358;Saint-Hilaire-la-Croix;18.5
63359;Saint-Hilaire-les-Monges;26.4
63360;Saint-Hilaire;28.7
63362;Saint-Ignat;24.4
63363;Saint-Jacques-d'Ambur;25.4
63364;Saint-Jean-d'Heurs;23.2
63365;Saint-Jean-des-Ollières;24.4
63366;Saint-Jean-en-Val;23.6
63367;Saint-Jean-Saint-Gervais;26
63368;Saint-Julien-de-Coppel;22.2
63369;Saint-Julien-la-Geneste;21.7
63370;Saint-Julien-Puy-Lavèze;22.6
63371;Saint-Just;19.7
63372;Saint-Laure;18
63373;Saint-Maigner;27.9
63374;Saint-Martin-des-Olmes;28
63375;Saint-Martin-des-Plains;21.2
63376;Saint-Martin-d'Ollières;21.6
63377;Saint-Maurice-près-Pionsat;21
63378;Saint-Maurice;18.2
63379;Saint-Myon;20.7
63380;Saint-Nectaire;18.8
63381;Saint-Ours;21.2
63382;Saint-Pardoux;25.1
63383;Saint-Pierre-Colamine;26.3
63384;Saint-Pierre-la-Bourlhonne;22.4
63385;Saint-Pierre-le-Chastel;19.9
63386;Saint-Pierre-Roche;22.6
63387;Saint-Priest-Bramefant;25.6
63388;Saint-Priest-des-Champs;27.3
63389;Saint-Quentin-sur-Sauxillanges;18.2
63390;Saint-Quintin-sur-Sioule;20.7
63391;Saint-Rémy-de-Blot;18.6
63392;Saint-Rémy-de-Chargnat;24.5
63393;Saint-Rémy-sur-Durolle;21
63394;Saint-Romain;28
63395;Saint-Sandoux;20.9
63396;Saint-Saturnin;24
63397;Saint-Sauves-d'Auvergne;22.9
63398;Saint-Sauveur-la-Sagne;15.3
63399;Saint-Sulpice;35.6
63400;Saint-Sylvestre-Pragoulin;24.5
63401;Saint-Victor-la-Rivière;24.6
63402;Saint-Victor-Montvianeix;28.2
63403;Saint-Vincent;22.6
63404;Saint-Yvoine;18.9
63405;Sallèdes;20.1
63406;Sardon;22.9
63407;Saulzet-le-Froid;20.4
63408;Sauret-Besserve;30.5
63409;Saurier;19.1
63410;Sauvagnat;28.7
63411;Sauvagnat-Sainte-Marthe;18.8
63412;Sauvessanges;20.9
63413;La Sauvetat;22
63414;Sauviat;23.1
63415;Sauxillanges;18.2
63416;Savennes;20.4
63417;Sayat;20.9
63418;Sermentizon;27.1
63419;Servant;23.7
63420;Seychalles;17.5
63421;Singles;21.9
63422;Solignat;20.2
63423;Sugères;18.6
63424;Surat;22.3
63425;Tallende;25.6
63426;Tauves;21.6
63427;Teilhède;21.7
63428;Teilhet;23.9
63429;Ternant-les-Eaux;32.4
63430;Thiers;20.3
63431;Thiolières;21.5
63432;Thuret;21.3
63433;Tortebesse;18.8
63434;Tours-sur-Meymont;24.5
63435;Tourzel-Ronzières;23
63436;Tralaigues;17.9
63437;Trémouille-Saint-Loup;26.5
63438;Trézioux;24.4
63439;Usson;21.7
63440;Valbeleix;14
63441;Valcivières;27.8
63442;Valz-sous-Châteauneuf;22.6
63443;Varennes-sur-Morge;26.7
63444;Varennes-sur-Usson;17.9
63445;Vassel;19.4
63446;Vensat;18.4
63447;Vergheas;19.7
63448;Le Vernet-Chaméane;21.4
63449;Le Vernet-Sainte-Marguerite;19.7
63450;Verneugheol;21.5
63451;Vernines;20.8
63452;Verrières;36.1
63453;Vertaizon;20.8
63454;Vertolaye;20.7
63455;Veyre-Monton;22.2
63456;Vichel;26.3
63457;Vic-le-Comte;20.6
63458;Villeneuve;24.7
63459;Villeneuve-les-Cerfs;20.6
63460;Villossanges;19.2
63461;Vinzelles;21.5
63462;Virlet;18.8
63463;Viscomtat;28
63464;Vitrac;20.3
63465;Viverols;20.8
63466;Vodable;20.4
63467;Voingt;51.5
63468;Vollore-Montagne;19.7
63469;Vollore-Ville;23.9
63470;Volvic;21.3
63471;Youx;24.5
63472;Yronde-et-Buron;23.7
63473;Yssac-la-Tourette;24.5
64001;Aast;26.5
64002;Abère;18.1
64003;Abidos;31.8
64004;Abitain;25.5
64005;Abos;23
