Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2021); ; 
Code;Libellé;Taux de pauvreté (seuil à 60% du revenu médian) 2018
28246;Meslay-le-Vidame;N/A
28247;Le Mesnil-Simon;N/A
28248;Le Mesnil-Thomas;N/A
28249;Mévoisins;N/A
28251;Mézières-en-Drouais;N/A
28252;Miermaigne;N/A
28253;Mignières;N/A
28254;Mittainvilliers-Vérigny;N/A
28255;Moinville-la-Jeulin;N/A
28256;Moléans;N/A
28257;Mondonville-Saint-Jean;N/A
28259;Montboissier;N/A
28260;Montharville;N/A
28261;Montigny-le-Chartif;N/A
28263;Montigny-sur-Avre;N/A
28264;Montireau;N/A
28265;Montlandon;N/A
28267;Montreuil;N/A
28268;Morainville;N/A
28269;Morancez;N/A
28270;Moriers;N/A
28271;Morvilliers;N/A
28272;Mottereau;N/A
28273;Moulhard;N/A
28274;Moutiers;N/A
28275;Néron;N/A
28276;Neuvy-en-Beauce;N/A
28277;Neuvy-en-Dunois;N/A
28278;Nogent-le-Phaye;N/A
28279;Nogent-le-Roi;13
28280;Nogent-le-Rotrou;18
28281;Nogent-sur-Eure;N/A
28282;Nonvilliers-Grandhoux;N/A
28283;Nottonville;N/A
28284;Oinville-Saint-Liphard;N/A
28285;Oinville-sous-Auneau;N/A
28286;Ollé;N/A
28287;Orgères-en-Beauce;N/A
28289;Ormoy;N/A
28290;Orrouer;N/A
28291;Ouarville;N/A
28292;Ouerre;N/A
28293;Oulins;N/A
28294;Oysonville;N/A
28296;Péronville;N/A
28298;Pierres;N/A
28299;Les Pinthières;N/A
28300;Poinville;N/A
28301;Poisvilliers;N/A
28302;Pontgouin;N/A
28303;Poupry;N/A
28304;Prasville;N/A
28305;Pré-Saint-Évroult;N/A
28306;Pré-Saint-Martin;N/A
28308;Prudemanche;N/A
28309;Prunay-le-Gillon;N/A
28310;La Puisaye;N/A
28312;Puiseux;N/A
28313;Réclainville;N/A
28314;Les Ressuintes;N/A
28315;Revercourt;N/A
28316;Rohaire;N/A
28317;Roinville;N/A
28319;Rouvray-Saint-Denis;N/A
28321;Rouvres;N/A
28322;Rueil-la-Gadelière;N/A
28323;Saint-Ange-et-Torçay;N/A
28324;Saint-Arnoult-des-Bois;N/A
28325;Saint-Aubin-des-Bois;N/A
28326;Saint-Avit-les-Guespières;N/A
28327;Saint-Bomer;N/A
28329;Saint-Christophe;N/A
28330;Villemaury;N/A
28331;Saintigny;N/A
28332;Sainte-Gemme-Moronval;N/A
28333;Saint-Denis-des-Puits;N/A
28334;Saint-Denis-Lanneray;N/A
28335;Saint-Éliph;N/A
28336;Saint-Éman;N/A
28337;Saint-Georges-sur-Eure;N/A
28339;Saint-Germain-le-Gaillard;N/A
28341;Saint-Jean-de-Rebervilliers;N/A
28342;Saint-Jean-Pierre-Fixte;N/A
28343;Saint-Laurent-la-Gâtine;N/A
28344;Saint-Léger-des-Aubées;N/A
28346;Saint-Lubin-de-Cravant;N/A
28347;Saint-Lubin-de-la-Haye;N/A
28348;Saint-Lubin-des-Joncherets;13
28349;Saint-Lucien;N/A
28350;Saint-Luperce;N/A
28351;Saint-Maixme-Hauterive;N/A
28352;Saint-Martin-de-Nigelles;N/A
28353;Saint-Maur-sur-le-Loir;N/A
28354;Saint-Maurice-Saint-Germain;N/A
28355;Saint-Ouen-Marchefroy;N/A
28357;Saint-Piat;N/A
28358;Saint-Prest;N/A
28359;Saint-Rémy-sur-Avre;15
28360;Saint-Sauveur-Marville;N/A
28362;Saint-Victor-de-Buthon;N/A
28363;Sainville;N/A
28364;Sancheville;N/A
28365;Sandarville;N/A
28366;Santeuil;N/A
28367;Santilly;N/A
28368;La Saucelle;N/A
28369;Saulnières;N/A
28370;Saumeray;N/A
28371;Saussay;N/A
28372;Senantes;N/A
28373;Senonches;14
28374;Serazereux;N/A
28375;Serville;N/A
28377;Sorel-Moussel;N/A
28378;Souancé-au-Perche;N/A
28379;Soulaires;N/A
28380;Sours;N/A
28382;Terminiers;N/A
28383;Theuville;N/A
28385;Le Thieulin;N/A
28386;Thimert-Gâtelles;N/A
28387;Thiron-Gardais;N/A
28388;Thivars;N/A
28389;Thiville;N/A
28390;Tillay-le-Péneux;N/A
28391;Toury;10
28392;Trancrainville;N/A
28393;Tremblay-les-Villages;N/A
28394;Tréon;N/A
28395;Trizay-Coutretot-Saint-Serge;N/A
28396;Trizay-lès-Bonneval;N/A
28397;Umpeau;N/A
28398;Unverre;N/A
28400;Varize;N/A
28401;Vaupillon;N/A
28403;Ver-lès-Chartres;N/A
28404;Vernouillet;24
28405;Vert-en-Drouais;N/A
28406;Éole-en-Beauce;N/A
28407;Vichères;N/A
28408;Vierville;N/A
28409;Vieuvicq;N/A
28410;Villampuy;N/A
28411;Villars;N/A
28414;Villebon;N/A
28415;Villemeux-sur-Eure;N/A
28417;Villiers-le-Morhier;N/A
28418;Villiers-Saint-Orien;N/A
28419;Vitray-en-Beauce;N/A
28421;Voise;N/A
28422;Les Villages Vovéens;11
28423;Yermenonville;N/A
28424;Yèvres;N/A
28425;Ymeray;N/A
28426;Ymonville;N/A
29001;Argol;N/A
29002;Arzano;N/A
29003;Audierne;11
29004;Bannalec;11
29005;Baye;N/A
29006;Bénodet;8
29007;Berrien;N/A
29008;Beuzec-Cap-Sizun;N/A
29010;Bodilis;N/A
29011;Bohars;N/A
29012;Bolazec;N/A
29013;Botmeur;N/A
29014;Botsorhel;N/A
29015;Bourg-Blanc;N/A
29016;Brasparts;N/A
29017;Brélès;N/A
29018;Brennilis;N/A
29019;Brest;17
29020;Briec;9
29021;Plounéour-Brignogan-plages;11
29022;Camaret-sur-Mer;11
29023;Carantec;7
29024;Carhaix-Plouguer;14
29025;Cast;N/A
29026;Châteaulin;13
29027;Châteauneuf-du-Faou;12
29028;Cléden-Cap-Sizun;N/A
29029;Cléden-Poher;N/A
29030;Cléder;10
29031;Clohars-Carnoët;9
29032;Clohars-Fouesnant;N/A
29033;Le Cloître-Pleyben;N/A
29034;Le Cloître-Saint-Thégonnec;N/A
29035;Coat-Méal;N/A
29036;Collorec;N/A
29037;Combrit;7
29038;Commana;N/A
29039;Concarneau;12
29040;Le Conquet;N/A
29041;Coray;N/A
29042;Crozon;11
29043;Daoulas;N/A
29044;Dinéault;N/A
29045;Dirinon;N/A
29046;Douarnenez;14
29047;Le Drennec;N/A
29048;Edern;N/A
29049;Elliant;10
29051;Ergué-Gabéric;6
29053;Le Faou;N/A
29054;La Feuillée;N/A
29055;Le Folgoët;7
29056;La Forest-Landerneau;N/A
29057;La Forêt-Fouesnant;8
29058;Fouesnant;7
29059;Garlan;N/A
29060;Gouesnach;N/A
29061;Gouesnou;6
29062;Gouézec;N/A
29063;Goulien;N/A
29064;Goulven;N/A
29065;Gourlizon;N/A
29066;Guengat;N/A
29067;Guerlesquin;N/A
29068;Guiclan;N/A
29069;Guilers;5
29070;Guiler-sur-Goyen;N/A
29071;Guilligomarc'h;N/A
29072;Guilvinec;10
29073;Guimaëc;N/A
29074;Guimiliau;N/A
29075;Guipavas;6
29076;Milizac-Guipronvel;6
29077;Guissény;N/A
29078;Hanvec;N/A
29079;Henvic;N/A
29080;Hôpital-Camfrout;N/A
29081;Huelgoat;N/A
29082;Île-de-Batz;N/A
29083;Île-de-Sein;N/A
29084;Île-Molène;N/A
29085;Île-Tudy;N/A
29086;Irvillac;N/A
29087;Le Juch;N/A
29089;Kergloff;N/A
29090;Kerlaz;N/A
29091;Kerlouan;11
29093;Kernilis;N/A
29094;Kernouës;N/A
29095;Kersaint-Plabennec;N/A
29097;Lampaul-Guimiliau;N/A
29098;Lampaul-Plouarzel;N/A
29099;Lampaul-Ploudalmézeau;N/A
29100;Lanarvily;N/A
29101;Landéda;7
29102;Landeleau;N/A
29103;Landerneau;9
29104;Landévennec;N/A
29105;Landivisiau;11
29106;Landrévarzec;N/A
29107;Landudal;N/A
29108;Landudec;N/A
29109;Landunvez;N/A
29110;Langolen;N/A
29111;Lanhouarneau;N/A
29112;Lanildut;N/A
29113;Lanmeur;10
29114;Lannéanou;N/A
29115;Lannédern;N/A
29116;Lanneuffret;N/A
29117;Lannilis;8
29119;Lanrivoaré;N/A
29120;Lanvéoc;N/A
29122;Laz;N/A
29123;Lennon;N/A
29124;Lesneven;11
29125;Leuhan;N/A
29126;Loc-Brévalaire;N/A
29128;Loc-Eguiner;N/A
29130;Locmaria-Plouzané;5
29131;Locmélar;N/A
29132;Locquénolé;N/A
29133;Locquirec;N/A
29134;Locronan;N/A
29135;Loctudy;9
29136;Locunolé;N/A
29137;Logonna-Daoulas;N/A
29139;Lopérec;N/A
29140;Loperhet;6
29141;Loqueffret;N/A
29142;Lothey;N/A
29143;Mahalon;N/A
29144;La Martyre;N/A
29145;Confort-Meilars;N/A
29146;Melgven;7
29147;Mellac;7
29148;Mespaul;N/A
29150;Moëlan-sur-Mer;9
29151;Morlaix;20
29152;Motreff;N/A
29153;Névez;10
29155;Ouessant;N/A
29156;Pencran;N/A
29158;Penmarch;11
29159;Peumerit;N/A
29160;Plabennec;6
29161;Pleuven;7
29162;Pleyben;12
29163;Pleyber-Christ;10
29165;Plobannalec-Lesconil;9
29166;Ploéven;N/A
29167;Plogastel-Saint-Germain;N/A
29168;Plogoff;N/A
29169;Plogonnec;7
29170;Plomelin;7
29171;Plomeur;9
29172;Plomodiern;10
29173;Plonéis;8
29174;Plonéour-Lanvern;8
29175;Plonévez-du-Faou;N/A
29176;Plonévez-Porzay;N/A
29177;Plouarzel;6
29178;Ploudalmézeau;7
29179;Ploudaniel;7
29180;Ploudiry;N/A
29181;Plouédern;N/A
29182;Plouégat-Guérand;N/A
29183;Plouégat-Moysan;N/A
29184;Plouénan;11
29185;Plouescat;12
29186;Plouezoc'h;N/A
29187;Plougar;N/A
29188;Plougasnou;11
29189;Plougastel-Daoulas;7
29190;Plougonvelin;6
29191;Plougonven;9
29192;Plougoulm;N/A
29193;Plougourvest;N/A
29195;Plouguerneau;8
29196;Plouguin;N/A
29197;Plouhinec;11
29198;Plouider;N/A
29199;Plouigneau;9
29201;Ploumoguer;N/A
29202;Plounéour-Ménez;N/A
29204;Plounéventer;N/A
29205;Plounévézel;N/A
29206;Plounévez-Lochrist;11
29207;Plourin-lès-Morlaix;10
29208;Plourin;N/A
29209;Plouvien;7
29210;Plouvorn;10
29211;Plouyé;N/A
29212;Plouzané;6
29213;Plouzévédé;N/A
29214;Plovan;N/A
29215;Plozévet;9
29216;Pluguffan;7
29217;Pont-Aven;14
29218;Pont-Croix;N/A
29220;Pont-l'Abbé;12
29221;Porspoder;N/A
29222;Port-Launay;N/A
29224;Pouldergat;N/A
29225;Pouldreuzic;N/A
29226;Poullan-sur-Mer;N/A
29227;Poullaouen;N/A
29228;Primelin;N/A
29229;Quéménéven;N/A
29230;Querrien;N/A
29232;Quimper;13
29233;Quimperlé;12
29234;Rédené;N/A
29235;Le Relecq-Kerhuon;7
29236;Riec-sur-Bélon;9
29237;La Roche-Maurice;N/A
29238;Roscanvel;N/A
29239;Roscoff;9
29240;Rosnoën;N/A
29241;Rosporden;10
29243;Saint-Coulitz;N/A
29244;Saint-Derrien;N/A
29245;Saint-Divy;N/A
29246;Saint-Eloy;N/A
29247;Saint-Évarzec;6
29248;Saint-Frégant;N/A
29249;Saint-Goazec;N/A
29250;Saint-Hernin;N/A
29251;Saint-Jean-du-Doigt;N/A
29252;Saint-Jean-Trolimon;N/A
29254;Saint-Martin-des-Champs;10
29255;Saint-Méen;N/A
29256;Saint-Nic;N/A
29257;Saint-Pabu;N/A
29259;Saint-Pol-de-Léon;12
29260;Saint-Renan;5
29261;Saint-Rivoal;N/A
29262;Saint-Sauveur;N/A
29263;Saint-Ségal;N/A
29264;Saint-Servais;N/A
29265;Sainte-Sève;N/A
29266;Saint-Thégonnec Loc-Eguiner;12
29267;Saint-Thois;N/A
29268;Saint-Thonan;N/A
29269;Saint-Thurien;N/A
29270;Saint-Urbain;N/A
29271;Saint-Vougay;N/A
29272;Saint-Yvi;N/A
29273;Santec;9
29274;Scaër;14
29275;Scrignac;N/A
29276;Sibiril;N/A
29277;Sizun;13
29278;Spézet;N/A
29279;Taulé;9
29280;Telgruc-sur-Mer;N/A
29281;Tourch;N/A
29282;Trébabu;N/A
29284;Treffiagat;N/A
29285;Tréflaouénan;N/A
29286;Tréflévénez;N/A
29287;Tréflez;N/A
29288;Trégarantec;N/A
29289;Trégarvan;N/A
29290;Tréglonou;N/A
29291;Trégourez;N/A
29292;Tréguennec;N/A
29293;Trégunc;8
29294;Le Tréhou;N/A
29295;Trémaouézan;N/A
29296;Tréméoc;N/A
29297;Tréméven;N/A
29298;Tréogat;N/A
29299;Tréouergat;N/A
29300;Le Trévoux;N/A
29301;Trézilidé;N/A
29302;Pont-de-Buis-lès-Quimerch;11
2A001;Afa;N/A
2A004;Ajaccio;16
2A006;Alata;N/A
2A008;Albitreccia;N/A
2A011;Altagène;N/A
2A014;Ambiegna;N/A
2A017;Appietto;N/A
2A018;Arbellara;N/A
2A019;Arbori;N/A
2A021;Argiusta-Moriccio;N/A
2A022;Arro;N/A
2A024;Aullène;N/A
2A026;Azilone-Ampaza;N/A
2A027;Azzana;N/A
2A028;Balogna;N/A
2A031;Bastelica;N/A
2A032;Bastelicaccia;9
2A035;Belvédère-Campomoro;N/A
2A038;Bilia;N/A
2A040;Bocognano;N/A
2A041;Bonifacio;16
2A048;Calcatoggio;N/A
2A056;Campo;N/A
2A060;Cannelle;N/A
2A061;Carbini;N/A
2A062;Carbuccia;N/A
2A064;Cardo-Torgia;N/A
2A065;Cargèse;N/A
2A066;Cargiaca;N/A
2A070;Casaglione;N/A
2A071;Casalabriva;N/A
2A085;Cauro;N/A
2A089;Ciamannacce;N/A
2A090;Coggia;N/A
2A091;Cognocoli-Monticchi;N/A
2A092;Conca;N/A
2A094;Corrano;N/A
2A098;Coti-Chiavari;N/A
2A099;Cozzano;N/A
2A100;Cristinacce;N/A
2A103;Cuttoli-Corticchiato;N/A
2A104;Eccica-Suarella;N/A
2A108;Évisa;N/A
2A114;Figari;N/A
2A115;Foce;N/A
2A117;Forciolo;N/A
2A118;Fozzano;N/A
2A119;Frasseto;N/A
2A127;Giuncheto;N/A
2A128;Granace;N/A
2A129;Grossa;N/A
2A130;Grosseto-Prugna;11
2A131;Guagno;N/A
2A132;Guargualé;N/A
2A133;Guitera-les-Bains;N/A
2A139;Lecci;N/A
2A141;Letia;N/A
2A142;Levie;N/A
2A144;Lopigna;N/A
2A146;Loreto-di-Tallano;N/A
2A154;Marignana;N/A
2A158;Mela;N/A
2A160;Moca-Croce;N/A
2A163;Monacia-d'Aullène;N/A
2A174;Murzo;N/A
2A181;Ocana;N/A
2A186;Olivese;N/A
2A189;Olmeto;N/A
2A191;Olmiccia;N/A
2A196;Orto;N/A
2A197;Osani;N/A
2A198;Ota;N/A
2A200;Palneca;N/A
2A203;Partinello;N/A
2A204;Pastricciola;N/A
2A209;Peri;N/A
2A211;Petreto-Bicchisano;N/A
2A212;Piana;N/A
2A215;Pianottoli-Caldarello;N/A
2A228;Pietrosella;N/A
2A232;Pila-Canale;N/A
2A240;Poggiolo;N/A
2A247;Porto-Vecchio;21
2A249;Propriano;21
2A253;Quasquara;N/A
2A254;Quenza;N/A
2A258;Renno;N/A
2A259;Rezza;N/A
2A262;Rosazia;N/A
2A266;Salice;N/A
2A268;Sampolo;N/A
2A269;Sari-Solenzara;N/A
2A270;Sari-d'Orcino;N/A
2A271;Sarrola-Carcopino;14
2A272;Sartène;23
2A276;Serra-di-Ferro;N/A
2A278;Serra-di-Scopamène;N/A
2A279;Serriera;N/A
2A282;Soccia;N/A
2A284;Sollacaro;N/A
2A285;Sorbollano;N/A
2A288;Sotta;N/A
2A295;Sant'Andréa-d'Orcino;N/A
2A300;San-Gavino-di-Carbini;N/A
2A308;Sainte-Lucie-de-Tallano;N/A
2A310;Santa-Maria-Figaniella;N/A
2A312;Santa-Maria-Siché;N/A
2A322;Tasso;N/A
2A323;Tavaco;N/A
2A324;Tavera;N/A
2A326;Tolla;N/A
2A330;Ucciani;N/A
2A331;Urbalacone;N/A
2A336;Valle-di-Mezzana;N/A
2A345;Vero;N/A
2A348;Vico;N/A
2A349;Viggianello;N/A
2A351;Villanova;N/A
2A357;Zérubia;N/A
2A358;Zévaco;N/A
2A359;Zicavo;N/A
2A360;Zigliara;N/A
2A362;Zonza;19
2A363;Zoza;N/A
2B002;Aghione;N/A
2B003;Aiti;N/A
2B005;Alando;N/A
2B007;Albertacce;N/A
2B009;Aléria;N/A
2B010;Algajola;N/A
2B012;Altiani;N/A
2B013;Alzi;N/A
2B015;Ampriani;N/A
2B016;Antisanti;N/A
2B020;Aregno;N/A
2B023;Asco;N/A
2B025;Avapessa;N/A
2B029;Barbaggio;N/A
2B030;Barrettali;N/A
2B033;Bastia;23
2B034;Belgodère;N/A
2B036;Bigorno;N/A
2B037;Biguglia;14
2B039;Bisinchi;N/A
2B042;Borgo;17
2B043;Brando;N/A
2B045;Bustanico;N/A
2B046;Cagnano;N/A
2B047;Calacuccia;N/A
2B049;Calenzana;18
2B050;Calvi;21
2B051;Cambia;N/A
2B052;Campana;N/A
2B053;Campi;N/A
2B054;Campile;N/A
2B055;Campitello;N/A
2B057;Canale-di-Verde;N/A
2B058;Canari;N/A
2B059;Canavaggia;N/A
2B063;Carcheto-Brustico;N/A
2B067;Carpineto;N/A
2B068;Carticasi;N/A
2B069;Casabianca;N/A
2B072;Casalta;N/A
2B073;Casamaccioli;N/A
2B074;Casanova;N/A
2B075;Casevecchie;N/A
2B077;Castellare-di-Casinca;N/A
2B078;Castellare-di-Mercurio;N/A
2B079;Castello-di-Rostino;N/A
2B080;Castifao;N/A
2B081;Castiglione;N/A
2B082;Castineta;N/A
2B083;Castirla;N/A
2B084;Cateri;N/A
2B086;Centuri;N/A
2B087;Cervione;N/A
2B088;Chiatra;N/A
2B093;Corbara;N/A
2B095;Corscia;N/A
2B096;Corte;20
2B097;Costa;N/A
2B101;Croce;N/A
2B102;Crocicchia;N/A
2B105;Erbajolo;N/A
2B106;Érone;N/A
2B107;Ersa;N/A
2B109;Farinole;N/A
2B110;Favalello;N/A
2B111;Felce;N/A
2B112;Feliceto;N/A
2B113;Ficaja;N/A
2B116;Focicchia;N/A
2B120;Furiani;13
2B121;Galéria;N/A
2B122;Gavignano;N/A
2B123;Ghisonaccia;25
2B124;Ghisoni;N/A
2B125;Giocatojo;N/A
2B126;Giuncaggio;N/A
2B134;L'Île-Rousse;25
2B135;Isolaccio-di-Fiumorbo;N/A
2B136;Lama;N/A
2B137;Lano;N/A
2B138;Lavatoggio;N/A
2B140;Lento;N/A
2B143;Linguizzetta;N/A
2B145;Loreto-di-Casinca;N/A
2B147;Lozzi;N/A
2B148;Lucciana;19
2B149;Lugo-di-Nazza;N/A
2B150;Lumio;N/A
2B152;Luri;N/A
2B153;Manso;N/A
2B155;Matra;N/A
2B156;Mausoléo;N/A
2B157;Mazzola;N/A
2B159;Meria;N/A
2B161;Moïta;N/A
2B162;Moltifao;N/A
2B164;Monacia-d'Orezza;N/A
2B165;Moncale;N/A
2B166;Monte;N/A
2B167;Montegrosso;N/A
2B168;Monticello;N/A
2B169;Morosaglia;N/A
2B170;Morsiglia;N/A
2B171;Muracciole;N/A
2B172;Murato;N/A
2B173;Muro;N/A
2B175;Nessa;N/A
2B176;Nocario;N/A
2B177;Noceta;N/A
2B178;Nonza;N/A
2B179;Novale;N/A
2B180;Novella;N/A
2B182;Occhiatana;N/A
2B183;Ogliastro;N/A
2B184;Olcani;N/A
2B185;Oletta;N/A
2B187;Olmeta-di-Capocorso;N/A
2B188;Olmeta-di-Tuda;N/A
2B190;Olmi-Cappella;N/A
2B192;Olmo;N/A
2B193;Omessa;N/A
2B194;Ortale;N/A
2B195;Ortiporio;N/A
2B199;Palasca;N/A
2B201;Pancheraccia;N/A
2B202;Parata;N/A
2B205;Patrimonio;N/A
2B206;Penta-Acquatella;N/A
2B207;Penta-di-Casinca;24
2B208;Perelli;N/A
2B210;Pero-Casevecchie;N/A
2B213;Pianello;N/A
2B214;Piano;N/A
2B216;Piazzali;N/A
2B217;Piazzole;N/A
2B218;Piedicorte-di-Gaggio;N/A
2B219;Piedicroce;N/A
2B220;Piedigriggio;N/A
2B221;Piedipartino;N/A
2B222;Pie-d'Orezza;N/A
2B223;Pietralba;N/A
2B224;Pietracorbara;N/A
2B225;Pietra-di-Verde;N/A
2B226;Pietraserena;N/A
2B227;Pietricaggio;N/A
2B229;Pietroso;N/A
2B230;Piève;N/A
2B231;Pigna;N/A
2B233;Pino;N/A
2B234;Piobetta;N/A
2B235;Pioggiola;N/A
2B236;Poggio-di-Nazza;N/A
2B238;Poggio-di-Venaco;N/A
2B239;Poggio-d'Oletta;N/A
2B241;Poggio-Marinaccio;N/A
2B242;Poggio-Mezzana;N/A
2B243;Polveroso;N/A
2B244;Popolasca;N/A
2B245;Porri;N/A
2B246;La Porta;N/A
2B248;Prato-di-Giovellina;N/A
2B250;Prunelli-di-Casacconi;N/A
2B251;Prunelli-di-Fiumorbo;24
2B252;Pruno;N/A
2B255;Quercitello;N/A
2B256;Rapaggio;N/A
2B257;Rapale;N/A
2B260;Riventosa;N/A
2B261;Rogliano;N/A
2B263;Rospigliani;N/A
2B264;Rusio;N/A
2B265;Rutali;N/A
2B267;Saliceto;N/A
2B273;Scata;N/A
2B274;Scolca;N/A
2B275;Sermano;N/A
2B277;Serra-di-Fiumorbo;N/A
2B280;Silvareccio;N/A
2B281;Sisco;N/A
2B283;Solaro;N/A
2B286;Sorbo-Ocagnano;N/A
2B287;Sorio;N/A
2B289;Soveria;N/A
2B290;Speloncato;N/A
2B291;Stazzona;N/A
2B292;Sant'Andréa-di-Bozio;N/A
2B293;Sant'Andréa-di-Cotone;N/A
2B296;Sant'Antonino;N/A
2B297;San-Damiano;N/A
2B298;Saint-Florent;N/A
2B299;San-Gavino-d'Ampugnani;N/A
2B301;San-Gavino-di-Tenda;N/A
2B302;San-Giovanni-di-Moriani;N/A
2B303;San-Giuliano;N/A
2B304;San-Lorenzo;N/A
2B305;San-Martino-di-Lota;13
2B306;Santa-Lucia-di-Mercurio;N/A
2B307;Santa-Lucia-di-Moriani;N/A
2B309;Santa-Maria-di-Lota;N/A
2B311;Santa-Maria-Poggio;N/A
2B313;San-Nicolao;N/A
2B314;Santo-Pietro-di-Tenda;N/A
2B315;Santo-Pietro-di-Venaco;N/A
2B316;Santa-Reparata-di-Balagna;N/A
2B317;Santa-Reparata-di-Moriani;N/A
2B318;Taglio-Isolaccio;N/A
2B319;Talasani;N/A
2B320;Tallone;N/A
2B321;Tarrano;N/A
2B327;Tomino;N/A
2B328;Tox;N/A
2B329;Tralonca;N/A
2B332;Urtaca;N/A
2B333;Vallecalle;N/A
2B334;Valle-d'Alesani;N/A
2B335;Valle-di-Campoloro;N/A
2B337;Valle-di-Rostino;N/A
2B338;Valle-d'Orezza;N/A
2B339;Vallica;N/A
2B340;Velone-Orneto;N/A
2B341;Venaco;N/A
2B342;Ventiseri;11
2B343;Venzolasca;N/A
2B344;Verdèse;N/A
2B346;Vescovato;25
2B347;Vezzani;N/A
2B350;Vignale;N/A
2B352;Ville-di-Paraso;N/A
2B353;Ville-di-Pietrabugno;9
2B354;Vivario;N/A
2B355;Volpajola;N/A
2B356;Zalana;N/A
2B361;Zilia;N/A
2B364;Zuani;N/A
2B365;San-Gavino-di-Fiumorbo;N/A
2B366;Chisa;N/A
30001;Aigaliers;N/A
30002;Aigremont;N/A
30003;Aigues-Mortes;14
30004;Aigues-Vives;11
30005;Aiguèze;N/A
30006;Aimargues;14
30007;Alès;30
30008;Allègre-les-Fumades;N/A
30009;Alzon;N/A
30010;Anduze;26
30011;Les Angles;10
30012;Aramon;15
30013;Argilliers;N/A
30014;Arpaillargues-et-Aureillac;N/A
30015;Arphy;N/A
30016;Arre;N/A
30017;Arrigas;N/A
30018;Aspères;N/A
30019;Aubais;9
30020;Aubord;11
30021;Aubussargues;N/A
30022;Aujac;N/A
30023;Aujargues;N/A
30024;Aulas;N/A
30025;Aumessas;N/A
30026;Avèze;N/A
30027;Bagard;15
30028;Bagnols-sur-Cèze;26
30029;Barjac;N/A
30030;Baron;N/A
30031;La Bastide-d'Engras;N/A
30032;Beaucaire;29
30033;Beauvoisin;12
30034;Bellegarde;16
30035;Belvézet;N/A
30036;Bernis;12
30037;Bessèges;33
30038;Bez-et-Esparon;N/A
30039;Bezouce;14
30040;Blandas;N/A
30041;Blauzac;N/A
30042;Boisset-et-Gaujac;15
30043;Boissières;N/A
30044;Bonnevaux;N/A
30045;Bordezac;N/A
30046;Boucoiran-et-Nozières;N/A
30047;Bouillargues;11
30048;Bouquet;N/A
30049;Bourdic;N/A
30050;Bragassargues;N/A
30051;Branoux-les-Taillades;N/A
30052;Bréau-Mars;N/A
30053;Brignon;N/A
30054;Brouzet-lès-Quissac;N/A
30055;Brouzet-lès-Alès;N/A
30056;La Bruguière;N/A
30057;Cabrières;N/A
30058;La Cadière-et-Cambo;N/A
30059;Le Cailar;11
30060;Caissargues;9
30061;La Calmette;15
30062;Calvisson;11
30064;Campestre-et-Luc;N/A
30065;Canaules-et-Argentières;N/A
30066;Cannes-et-Clairan;N/A
30067;La Capelle-et-Masmolène;N/A
30068;Cardet;N/A
30069;Carnas;N/A
30070;Carsan;N/A
30071;Cassagnoles;N/A
30072;Castelnau-Valence;N/A
30073;Castillon-du-Gard;N/A
30074;Causse-Bégon;N/A
30075;Caveirac;9
30076;Cavillargues;N/A
30077;Cendras;N/A
30079;Chambon;N/A
30080;Chamborigaud;N/A
30081;Chusclan;N/A
30082;Clarensac;8
30083;Codognan;10
30084;Codolet;N/A
30085;Collias;N/A
30086;Collorgues;N/A
30087;Colognac;N/A
30088;Combas;N/A
30089;Comps;N/A
30090;Concoules;N/A
30091;Congénies;N/A
30092;Connaux;N/A
30093;Conqueyrac;N/A
30094;Corbès;N/A
30095;Corconne;N/A
30096;Cornillon;N/A
30097;Courry;N/A
30098;Crespian;N/A
30099;Cros;N/A
30100;Cruviers-Lascours;N/A
30101;Deaux;N/A
30102;Dions;N/A
30103;Domazan;N/A
30104;Domessargues;N/A
30105;Dourbies;N/A
30106;Durfort-et-Saint-Martin-de-Sossenac;N/A
30107;Estézargues;N/A
30108;L'Estréchure;N/A
30109;Euzet;N/A
30110;Flaux;N/A
30111;Foissac;N/A
30112;Fons;N/A
30113;Fons-sur-Lussan;N/A
30114;Fontanès;N/A
30115;Fontarèches;N/A
30116;Fournès;N/A
30117;Fourques;12
30119;Fressac;N/A
30120;Gagnières;N/A
30121;Gailhan;N/A
30122;Gajan;N/A
30123;Gallargues-le-Montueux;9
30124;Le Garn;N/A
30125;Garons;14
30126;Garrigues-Sainte-Eulalie;N/A
30127;Gaujac;N/A
30128;Générac;12
30129;Générargues;N/A
30130;Génolhac;N/A
30131;Goudargues;N/A
30132;La Grand-Combe;41
30133;Le Grau-du-Roi;17
30134;Issirac;N/A
30135;Jonquières-Saint-Vincent;19
30136;Junas;N/A
30137;Lamelouze;N/A
30138;Langlade;N/A
30139;Lanuéjols;N/A
30140;Lasalle;N/A
30141;Laudun-l'Ardoise;13
30142;Laval-Pradel;N/A
30143;Laval-Saint-Roman;N/A
30144;Lecques;N/A
30145;Lédenon;N/A
30146;Lédignan;N/A
30147;Lézan;N/A
30148;Liouc;N/A
30149;Lirac;N/A
30150;Logrian-Florian;N/A
30151;Lussan;N/A
30152;Les Mages;17
30153;Malons-et-Elze;N/A
30154;Mandagout;N/A
30155;Manduel;13
30156;Marguerittes;12
30158;Martignargues;N/A
30159;Le Martinet;N/A
30160;Maruéjols-lès-Gardon;N/A
30161;Massanes;N/A
